,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway,number of subway lines
187,Central Harlem,3.0,4.0,40.819887,-73.94534300000002,3195000.0,3000.0,1899,10030,135th St,B,C,,,,,,,,,,0.2319901239121541,2
188,Central Harlem,1.0,2.0,40.819308,-73.93891500000002,419000.0,17470.0,1920,10030,145th St,3,,,,,,,,,,,0.23295915871033984,1
189,Central Harlem,5.0,4.0,40.822799,-73.94368100000001,1950000.0,2984.0,1901,10030,145th St,A,B,C,D,,,,,,,,0.1410642700961006,4
190,Central Harlem,1.0,1.0,40.822399,-73.945198,305000.0,,1910,10030,145th St,A,B,C,D,,,,,,,,0.15979758022299725,4
191,Central Harlem,2.0,3.0,40.818199,-73.945701,1370000.0,1550.0,1994,10030,135th St,B,C,,,,,,,,,,0.12839807568881126,2
192,Central Harlem,5.0,0.0,40.816299,-73.944702,1450000.0,3332.0,1910,10030,135th St,B,C,,,,,,,,,,0.26822479135739064,2
193,Central Harlem,6.0,6.0,40.822586,-73.944695,2815000.0,3350.0,1901,10030,145th St,A,B,C,D,,,,,,,,0.13401527485285122,4
194,Central Harlem,2.0,2.0,40.818126,-73.945633,929000.0,,,10030,135th St,B,C,,,,,,,,,,0.1353538988530316,2
195,Central Harlem,2.0,3.0,40.817901,-73.945098,960000.0,1172.0,1980,10030,135th St,B,C,,,,,,,,,,0.1849700945615163,2
196,Central Harlem,6.0,6.0,40.818276,-73.944203,3295000.0,5160.0,1899,10030,135th St,B,C,,,,,,,,,,0.25344229691420783,2
197,Central Harlem,2.0,1.0,40.813818,-73.943601,480000.0,600.0,1910,10030,135th St,2,3,,,,,,,,,,0.21029561583857453,2
198,Central Harlem,1.0,1.0,40.816501,-73.941101,310000.0,750.0,1930,10030,135th St,2,3,,,,,,,,,,0.24349201955346514,2
199,Central Harlem,2.0,3.0,40.821686,-73.942836,850000.0,1300.0,1920,10030,145th St,A,B,C,D,,,,,,,,0.2829814560993135,4
200,Central Harlem,1.0,2.0,40.813818,-73.943601,639000.0,875.0,1910,10030,135th St,2,3,,,,,,,,,,0.21029561583857453,2
201,Central Harlem,2.0,2.0,40.8152,-73.948196,899100.0,999.0,2019,10030,135th St,B,C,,,,,,,,,,0.18648652881620031,2
202,Central Harlem,2.0,2.0,40.8176,-73.94609799999998,899000.0,1175.0,,10030,135th St,B,C,,,,,,,,,,0.12582970558799875,2
203,Central Harlem,5.0,4.0,40.8183,-73.9434,2000000.0,2900.0,,10030,135th St,B,C,,,,,,,,,,0.3209230440152969,2
204,Central Harlem,2.0,3.0,40.816898,-73.942001,1568000.0,,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
205,Central Harlem,1.0,2.0,40.813818,-73.943601,680000.0,887.0,1910,10030,135th St,2,3,,,,,,,,,,0.21029561583857453,2
206,Central Harlem,0.0,0.0,40.8176,-73.942497,1890000.0,4560.0,1910,10030,135th St,2,3,,,,,,,,,,0.38882000203876266,2
207,Central Harlem,2.0,2.0,40.816898,-73.942001,1118000.0,863.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
208,Central Harlem,1.0,1.0,40.819468,-73.93929399999998,575000.0,766.0,2008,10030,145th St,3,,,,,,,,,,,0.2538263458921037,1
209,Central Harlem,1.0,0.0,40.81743,-73.944129,438880.0,350.0,1893,10030,135th St,B,C,,,,,,,,,,0.2791206977610721,2
210,Central Harlem,1.0,1.0,40.819468,-73.93929399999998,645000.0,803.0,2008,10030,145th St,3,,,,,,,,,,,0.2538263458921037,1
211,Central Harlem,2.0,2.0,40.816898,-73.942001,1498000.0,,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
212,Central Harlem,2.0,1.0,40.8152,-73.948196,764100.0,794.0,2019,10030,135th St,B,C,,,,,,,,,,0.18648652881620031,2
213,Central Harlem,1.0,1.0,40.818599,-73.942298,775000.0,900.0,1926,10030,135th St,B,C,,,,,,,,,,0.41449631050087377,2
214,Central Harlem,1.0,1.0,40.8152,-73.948196,602100.0,629.0,2019,10030,135th St,B,C,,,,,,,,,,0.18648652881620031,2
215,Central Harlem,1.0,1.0,40.8152,-73.948196,688500.0,724.0,2019,10030,135th St,B,C,,,,,,,,,,0.18648652881620031,2
216,Central Harlem,1.0,0.0,40.816898,-73.942001,588000.0,476.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
217,Central Harlem,2.0,2.0,40.816898,-73.942001,1180000.0,1019.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
218,Central Harlem,1.0,1.0,40.8152,-73.948196,629100.0,704.0,2019,10030,135th St,B,C,,,,,,,,,,0.18648652881620031,2
219,Central Harlem,2.0,2.0,40.816898,-73.942001,1208000.0,1051.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
220,Central Harlem,2.0,2.0,40.816898,-73.942001,1238000.0,1057.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
221,Central Harlem,1.0,1.0,40.819468,-73.93929399999998,695000.0,803.0,2008,10030,145th St,3,,,,,,,,,,,0.2538263458921037,1
222,Central Harlem,2.0,2.0,40.816898,-73.942001,1158000.0,1057.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
223,Central Harlem,1.0,1.0,40.816898,-73.942001,798000.0,792.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
224,Central Harlem,1.0,1.0,40.816898,-73.942001,720000.0,622.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
225,Central Harlem,1.0,0.0,40.816898,-73.942001,599000.0,520.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
226,Central Harlem,1.0,1.0,40.816898,-73.942001,690000.0,,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
227,Central Harlem,1.0,1.0,40.816898,-73.942001,750000.0,,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
228,Central Harlem,1.0,1.0,40.816898,-73.942001,745000.0,627.0,2018,10030,135th St,2,3,,,,,,,,,,0.30142817164609675,2
229,Central Harlem,2.0,4.0,40.8152,-73.93800300000002,399000.0,910.0,1925,10037,135th St,2,3,,,,,,,,,,0.2471679846886206,2
230,Central Harlem,2.0,3.0,40.80979,-73.93800300000002,659000.0,1300.0,1920,10037,135th St,2,3,,,,,,,,,,0.5148763167532031,2
231,Central Harlem,4.0,10.0,40.810001,-73.94159599999998,1295000.0,,1909,10037,125th St,2,3,,,,,,,,,,0.3864921284552371,2
232,Central Harlem,4.0,13.0,40.810501,-73.941497,2000000.0,4800.0,1910,10037,135th St,2,3,,,,,,,,,,0.381645021028852,2
233,Central Harlem,4.0,11.0,40.810001,-73.941497,1395000.0,3654.0,1910,10037,125th St,2,3,,,,,,,,,,0.3931168884051052,2
234,Central Harlem,7.0,7.0,40.810647,-73.94189200000002,3700000.0,5700.0,1910,10037,135th St,2,3,,,,,,,,,,0.37214347763561617,2
235,Central Harlem,5.0,5.0,40.811714,-73.941722,2599999.0,3744.0,1880,10037,135th St,2,3,,,,,,,,,,0.2539502064621049,2
236,Central Harlem,1.0,0.0,40.815446,-73.93768100000001,345000.0,284.0,1940,10037,135th St,2,3,,,,,,,,,,0.2840022797298484,2
237,Central Harlem,2.0,2.0,40.816101,-73.938301,925000.0,1005.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
238,Central Harlem,2.0,3.0,40.816101,-73.938301,1450000.0,1114.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
239,Central Harlem,2.0,2.0,40.816101,-73.938301,975000.0,1005.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
240,Central Harlem,2.0,2.0,40.816101,-73.938301,1075000.0,1025.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
241,Central Harlem,1.0,1.0,40.816101,-73.938301,649000.0,681.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
242,Central Harlem,1.0,1.0,40.816101,-73.938301,675000.0,669.0,2018,10037,135th St,2,3,,,,,,,,,,0.2885617016813051,2
243,Central Harlem,1.0,2.0,40.8255,-73.941001,565000.0,950.0,,10039,145th St,A,B,C,D,,,,,,,,0.20575518872278248,4
244,Central Harlem,1.0,2.0,40.824798,-73.9402,575000.0,,2002,10039,Harlem-148th St,3,,,,,,,,,,,0.2827261531069735,1
245,Central Harlem,1.0,1.0,40.826485,-73.94015999999998,450000.0,594.0,1921,10039,145th St,A,B,C,D,,,,,,,,0.2940348727816545,4
246,Central Harlem,3.0,3.0,40.824001,-73.939498,1995000.0,2700.0,1903,10039,Harlem-148th St,3,,,,,,,,,,,0.21192418051677028,1
247,Central Harlem,2.0,3.0,40.8227,-73.942298,890000.0,1170.0,2003,10039,145th St,A,B,C,D,,,,,,,,0.2309923894691785,4
248,Central Harlem,2.0,3.0,40.823393,-73.942262,960000.0,1085.0,2005,10039,145th St,A,B,C,D,,,,,,,,0.1939653617870883,4
249,Central Harlem,1.0,1.0,40.826485,-73.94015999999998,500000.0,587.0,1921,10039,145th St,A,B,C,D,,,,,,,,0.2940348727816545,4
250,Central Harlem,2.0,2.0,40.823393,-73.942262,848000.0,942.0,2005,10039,145th St,A,B,C,D,,,,,,,,0.1939653617870883,4
251,Central Harlem,1.0,1.0,40.824001,-73.939498,725000.0,796.0,1903,10039,Harlem-148th St,3,,,,,,,,,,,0.21192418051677028,1
252,Central Harlem,1.0,1.0,40.823856,-73.93871800000002,605000.0,750.0,2012,10039,Harlem-148th St,3,,,,,,,,,,,0.14806403863388656,1
253,Central Harlem,2.0,2.0,40.823393,-73.942262,919000.0,1053.0,2005,10039,145th St,A,B,C,D,,,,,,,,0.1939653617870883,4
254,Chelsea and Clinton,9.0,7.0,40.751098,-74.002998,58500000.0,11121.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
255,Chelsea and Clinton,3.5,3.0,40.751998,-74.003303,18500000.0,6400.0,1904,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3636352667354957,1
256,Chelsea and Clinton,6.0,5.0,40.7518,-74.002799,22500000.0,4510.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
257,Chelsea and Clinton,2.0,3.0,40.746077,-73.988136,2890000.0,,1871,10001,28th St,N,R,,,,,,,,,,0.09421608743674936,2
258,Chelsea and Clinton,1.0,1.0,40.746187,-73.98666800000002,1195000.0,950.0,1895,10001,28th St,N,R,,,,,,,,,,0.18885688209955911,2
259,Chelsea and Clinton,6.5,5.0,40.751098,-74.002998,39500000.0,6853.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
260,Chelsea and Clinton,2.0,2.0,40.749254,-73.994884,1750000.0,1103.0,1927,10001,28th St,1,,,,,,,,,,,0.2372014691619669,1
261,Chelsea and Clinton,4.0,3.0,40.7523,-74.00389799999998,7500000.0,2945.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3617810391677843,1
262,Chelsea and Clinton,12.0,0.0,40.744899,-73.992202,21000000.0,26027.0,1907,10001,23rd St,F,M,,,,,,,,,,0.2116543973413009,2
263,Chelsea and Clinton,5.0,9.0,40.748451,-74.00258199999998,5790000.0,3900.0,1900,10001,23rd St,C,E,,,,,,,,,,0.4521461251757169,2
264,Chelsea and Clinton,4.0,3.0,40.7518,-74.002799,15100000.0,2708.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
265,Chelsea and Clinton,4.0,4.0,40.748298,-74.000396,6500000.0,3128.0,1914,10001,23rd St,C,E,,,,,,,,,,0.2854500333995991,2
266,Chelsea and Clinton,1.0,0.0,40.753662,-73.997671,450000.0,450.0,1963,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3112827166586109,1
267,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,13975000.0,2656.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
268,Chelsea and Clinton,2.0,5.0,40.746299,-73.997299,8250000.0,4068.0,1900,10001,23rd St,C,E,,,,,,,,,,0.014867260452005515,2
269,Chelsea and Clinton,2.0,3.0,40.749254,-73.994884,2795000.0,2100.0,1927,10001,28th St,1,,,,,,,,,,,0.2372014691619669,1
270,Chelsea and Clinton,2.0,4.0,40.745657,-73.992866,3000000.0,2753.0,1910,10001,28th St,1,,,,,,,,,,,0.11926636196565255,1
271,Chelsea and Clinton,4.0,3.0,40.7518,-74.002799,6950000.0,2278.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
272,Chelsea and Clinton,3.0,3.0,40.749,-74.003501,5595000.0,2152.0,2018,10001,23rd St,C,E,,,,,,,,,,0.5490901586728536,2
273,Chelsea and Clinton,5.0,5.0,40.7518,-74.002799,9750000.0,3586.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
274,Chelsea and Clinton,3.0,3.0,40.748339,-74.000384,3900000.0,2124.0,1914,10001,23rd St,C,E,,,,,,,,,,0.28746117349303674,2
275,Chelsea and Clinton,5.0,4.0,40.75509,-74.00518199999998,17775000.0,3848.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
276,Chelsea and Clinton,2.0,2.0,40.7537,-73.997703,1395000.0,,1963,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3069690163528249,1
277,Chelsea and Clinton,1.0,1.0,40.747352,-73.996133,1388000.0,1100.0,1918,10001,23rd St,C,E,,,,,,,,,,0.12869325576588395,2
278,Chelsea and Clinton,5.0,3.0,40.746498,-73.996002,4850000.0,4200.0,1925,10001,23rd St,C,E,,,,,,,,,,0.09605016758072596,2
279,Chelsea and Clinton,2.0,2.0,40.7485,-73.995796,1435000.0,1150.0,2006,10001,28th St,1,,,,,,,,,,,0.22861196101495546,1
280,Chelsea and Clinton,1.0,1.0,40.745947,-73.996663,739000.0,650.0,1925,10001,23rd St,C,E,,,,,,,,,,0.07197570041111459,2
281,Chelsea and Clinton,3.0,2.0,40.75509,-74.00518199999998,5125000.0,1492.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
282,Chelsea and Clinton,1.0,0.0,40.753662,-73.997671,490000.0,,1963,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3112827166586109,1
283,Chelsea and Clinton,3.0,3.0,40.744184,-73.99221899999998,4550000.0,2500.0,1913,10001,23rd St,F,M,,,,,,,,,,0.1395257373603675,2
284,Chelsea and Clinton,3.5,3.0,40.746898,-73.989303,6350000.0,2190.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
285,Chelsea and Clinton,3.0,3.0,40.748452,-73.995774,3995000.0,1812.0,2006,10001,28th St,1,,,,,,,,,,,0.2242017575710228,1
286,Chelsea and Clinton,5.0,4.0,40.75509,-74.00518199999998,15775000.0,3436.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
287,Chelsea and Clinton,1.0,2.0,40.744626,-73.99233100000002,1625000.0,1060.0,1905,10001,23rd St,F,M,,,,,,,,,,0.1794201775317941,2
288,Chelsea and Clinton,2.0,3.0,40.749254,-73.994884,2395000.0,1750.0,1927,10001,28th St,1,,,,,,,,,,,0.2372014691619669,1
289,Chelsea and Clinton,3.0,3.0,40.744819,-73.994759,4995000.0,2258.0,1911,10001,23rd St,1,,,,,,,,,,,0.0922136323914266,1
290,Chelsea and Clinton,1.0,1.0,40.751379,-74.003906,1099000.0,776.0,2009,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44830026663314604,1
291,Chelsea and Clinton,4.5,5.0,40.751098,-74.002998,15000000.0,4217.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
292,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,11850000.0,3099.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
293,Chelsea and Clinton,2.5,3.0,40.7448,-73.994796,7895000.0,3900.0,1911,10001,23rd St,1,,,,,,,,,,,0.08876811531415542,1
294,Chelsea and Clinton,5.0,4.0,40.749,-74.003501,16950000.0,4352.0,2018,10001,23rd St,C,E,,,,,,,,,,0.5490901586728536,2
295,Chelsea and Clinton,2.0,1.0,40.745598,-73.991968,2850000.0,1850.0,1907,10001,28th St,1,,,,,,,,,,,0.1736067385723126,1
296,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,8950000.0,2453.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
297,Chelsea and Clinton,3.0,2.0,40.746898,-73.989303,2975000.0,1310.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
298,Chelsea and Clinton,2.0,3.0,40.745343,-73.99328100000002,2795000.0,1700.0,1911,10001,28th St,1,,,,,,,,,,,0.14100694781307882,1
299,Chelsea and Clinton,3.5,3.0,40.746898,-73.989303,6495000.0,2530.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
300,Chelsea and Clinton,4.5,4.0,40.751098,-74.002998,12500000.0,3840.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
301,Chelsea and Clinton,3.0,2.0,40.75509,-74.00518199999998,5775000.0,1892.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
302,Chelsea and Clinton,4.0,4.0,40.748339,-74.000384,6500000.0,3128.0,1913,10001,23rd St,C,E,,,,,,,,,,0.28746117349303674,2
303,Chelsea and Clinton,4.0,3.0,40.7523,-74.00389799999998,4750000.0,2272.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3617810391677843,1
304,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,9850000.0,2570.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
305,Chelsea and Clinton,3.0,3.0,40.7523,-74.00389799999998,3500000.0,1859.0,2018,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3617810391677843,1
306,Chelsea and Clinton,3.0,2.0,40.751098,-74.002998,4795000.0,1717.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
307,Chelsea and Clinton,4.0,3.0,40.7523,-74.00389799999998,3850000.0,2180.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3617810391677843,1
308,Chelsea and Clinton,2.5,2.0,40.746898,-73.989303,2475000.0,1310.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
309,Chelsea and Clinton,1.0,3.0,40.749254,-73.994884,1995000.0,1706.0,1927,10001,28th St,1,,,,,,,,,,,0.2372014691619669,1
310,Chelsea and Clinton,3.0,3.0,40.747685,-73.99117,2800000.0,1987.0,1929,10001,28th St,1,,,,,,,,,,,0.17242887806110016,1
311,Chelsea and Clinton,4.0,3.0,40.751098,-74.002998,9595000.0,2905.0,2016,10001,34 St Hudson Yards,7,,,,,,,,,,,0.44610722829693344,1
312,Chelsea and Clinton,3.0,3.0,40.7523,-74.00389799999998,4300000.0,2180.0,2018,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3617810391677843,1
313,Chelsea and Clinton,2.0,2.0,40.746799,-73.995597,3250000.0,1400.0,2017,10001,23rd St,C,E,,,,,,,,,,0.1348129822978374,2
314,Chelsea and Clinton,2.0,2.0,40.7518,-74.002799,3300000.0,1240.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
315,Chelsea and Clinton,2.0,2.0,40.744626,-73.99233100000002,1650000.0,1250.0,1905,10001,23rd St,F,M,,,,,,,,,,0.1794201775317941,2
316,Chelsea and Clinton,2.0,2.0,40.745311,-73.995482,2500000.0,1313.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
317,Chelsea and Clinton,3.0,3.0,40.7453,-73.995498,6350000.0,3256.0,1910,10001,23rd St,1,,,,,,,,,,,0.11287258119867755,1
318,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,10825000.0,2581.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
319,Chelsea and Clinton,4.0,3.0,40.75509,-74.00518199999998,8750000.0,2724.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
320,Chelsea and Clinton,3.0,2.0,40.748821,-74.003785,4150000.0,2349.0,2008,10001,23rd St,C,E,,,,,,,,,,0.5611925968821018,2
321,Chelsea and Clinton,1.0,1.0,40.746077,-73.988136,2999999.0,101808.0,1906,10001,28th St,N,R,,,,,,,,,,0.09421608743674936,2
322,Chelsea and Clinton,3.0,3.0,40.7485,-73.995796,3995000.0,1812.0,2006,10001,28th St,1,,,,,,,,,,,0.22861196101495546,1
323,Chelsea and Clinton,2.0,2.0,40.746205,-73.993703,4200000.0,3370.0,1907,10001,28th St,1,,,,,,,,,,,0.045015844336086575,1
324,Chelsea and Clinton,3.0,2.0,40.75509,-74.00518199999998,6950000.0,2022.0,2019,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3257049552173147,1
325,Chelsea and Clinton,1.0,1.0,40.746507,-73.996799,1399000.0,783.0,2015,10001,23rd St,C,E,,,,,,,,,,0.029017920416845037,2
326,Chelsea and Clinton,2.5,3.0,40.746817,-73.995625,3375000.0,1867.0,2017,10001,23rd St,C,E,,,,,,,,,,0.1330817776118687,2
327,Chelsea and Clinton,2.0,2.0,40.746135,-73.989195,2800000.0,1800.0,1924,10001,28th St,N,R,,,,,,,,,,0.07361182777618827,2
328,Chelsea and Clinton,2.0,2.0,40.746817,-73.995625,2375000.0,1403.0,2017,10001,23rd St,C,E,,,,,,,,,,0.1330817776118687,2
329,Chelsea and Clinton,4.0,3.0,40.7518,-74.002799,5750000.0,2146.0,2017,10001,34 St Hudson Yards,7,,,,,,,,,,,0.3668587562513928,1
330,Chelsea and Clinton,2.0,2.0,40.745311,-73.995482,2595000.0,1140.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
331,Chelsea and Clinton,3.0,3.0,40.745311,-73.995482,4950000.0,2202.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
332,Chelsea and Clinton,1.0,2.0,40.744626,-73.99233100000002,1590000.0,1100.0,1905,10001,23rd St,F,M,,,,,,,,,,0.1794201775317941,2
333,Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2275000.0,1266.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
334,Chelsea and Clinton,2.0,2.0,40.7472,-73.992698,2125000.0,,1922,10001,28th St,1,,,,,,,,,,,0.035678295051964015,1
335,Chelsea and Clinton,2.0,2.0,40.746135,-73.989195,2795000.0,61418.0,1924,10001,28th St,N,R,,,,,,,,,,0.07361182777618827,2
336,Chelsea and Clinton,3.0,3.0,40.745311,-73.995482,4195000.0,2202.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
337,Chelsea and Clinton,1.0,1.0,40.746971,-73.99323199999998,1298000.0,998.0,1926,10001,28th St,1,,,,,,,,,,,0.010721220279338766,1
338,Chelsea and Clinton,2.0,1.0,40.748339,-74.000384,2450000.0,1536.0,1914,10001,23rd St,C,E,,,,,,,,,,0.28746117349303674,2
339,Chelsea and Clinton,2.0,1.0,40.745311,-73.995482,2150000.0,1140.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
340,Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2575000.0,1247.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
341,Chelsea and Clinton,2.0,2.0,40.745311,-73.995482,2500000.0,1294.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
342,Chelsea and Clinton,2.0,2.0,40.74852,-73.99303,2275000.0,,2009,10001,28th St,1,,,,,,,,,,,0.13178450862065286,1
343,Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2580000.0,1330.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
344,Chelsea and Clinton,1.0,1.0,40.745311,-73.995482,1450000.0,980.0,1910,10001,23rd St,1,,,,,,,,,,,0.1143813579777675,1
345,Chelsea and Clinton,2.0,1.0,40.747685,-73.99117,2249000.0,1661.0,1929,10001,28th St,1,,,,,,,,,,,0.17242887806110016,1
346,Chelsea and Clinton,2.0,2.0,40.746898,-73.989303,2395000.0,1325.0,2017,10001,28th St,N,R,,,,,,,,,,0.1587159000673271,2
347,Chelsea and Clinton,1.0,0.0,40.746971,-73.99323199999998,875000.0,520.0,1926,10001,28th St,1,,,,,,,,,,,0.010721220279338766,1
348,Chelsea and Clinton,2.0,2.0,40.7453,-73.995498,3595000.0,1628.0,1910,10001,23rd St,1,,,,,,,,,,,0.11287258119867755,1
349,Chelsea and Clinton,2.0,1.0,40.748087,-74.001715,1795000.0,1339.0,1912,10001,23rd St,C,E,,,,,,,,,,0.3687051995412292,2
350,Chelsea and Clinton,12.0,5.0,40.742829,-74.003331,25000000.0,11000.0,1920,10011,14th St,A,C,E,L,,,,,,,,0.22349688058767306,4
351,Chelsea and Clinton,9.0,8.0,40.733898,-73.9962,52500000.0,16560.0,1900,10011,West 4th St,A,B,C,D,E,F,M,,,,,0.2963846996641161,7
352,Chelsea and Clinton,2.0,2.0,40.737591,-73.998929,2400000.0,28200.0,1910,10011,14th St,F,L,M,1,2,3,,,,,,0.08897612816044949,6
353,Chelsea and Clinton,3.0,2.0,40.737598,-73.998901,1995000.0,,1910,10011,14th St,F,L,M,1,2,3,,,,,,0.09097635888114672,6
354,Chelsea and Clinton,4.0,4.0,40.745043,-74.002863,5995000.0,2365.0,2008,10011,23rd St,C,E,,,,,,,,,,0.34571342192598703,2
355,Chelsea and Clinton,9.0,5.0,40.733773,-73.998667,11500000.0,5750.0,1839,10011,West 4th St,A,B,C,D,E,F,M,,,,,0.09821868457026893,7
356,Chelsea and Clinton,5.0,5.0,40.744515,-74.005517,9999999.0,3950.0,2008,10011,14th St,A,C,E,L,,,,,,,,0.4854023118909839,4
357,Chelsea and Clinton,6.0,6.0,40.747039,-74.004082,7900000.0,4155.0,1901,10011,23rd St,C,E,,,,,,,,,,0.4883845395694172,2
358,Chelsea and Clinton,6.0,6.0,40.74361500000001,-73.99715400000002,9000000.0,7248.0,1901,10011,23rd St,1,,,,,,,,,,,0.11463367214733973,1
359,Chelsea and Clinton,1.0,3.0,40.7429,-73.997398,1165000.0,900.0,1902,10011,18th St,1,,,,,,,,,,,0.12492497513251835,1
360,Chelsea and Clinton,3.0,3.0,40.73609,-74.000333,10495000.0,3700.0,1899,10011,14th St,F,L,M,1,2,3,,,,,,0.12322215660380315,6
361,Chelsea and Clinton,2.0,2.0,40.736598,-73.999298,3995000.0,1465.0,2013,10011,14th St,F,L,M,1,2,3,,,,,,0.11426748080845155,6
362,Chelsea and Clinton,2.5,3.0,40.744509,-73.995137,7895000.0,3900.0,1910,10011,23rd St,1,,,,,,,,,,,0.04676486108091656,1
